date,temp,humidity,wind,pressure,taluk
2021-11-24,25.95,84.42,0.71,96.83,udupi
2021-11-25,25.6,83.31,1.0,96.87,udupi
2021-11-26,25.28,81.86,1.05,96.91,udupi
2021-11-27,24.96,82.64,1.06,96.9,udupi
2021-11-28,24.17,79.43,1.93,96.93,udupi
2021-11-29,24.58,79.89,1.32,96.92,udupi
2021-11-30,24.77,84.29,1.27,96.94,udupi
2021-12-01,24.9,85.76,1.32,96.94,udupi
2021-12-02,25.15,86.22,1.25,96.94,udupi
2021-12-03,25.08,82.52,0.85,97.02,udupi
2021-12-04,25.06,81.14,0.67,97.06,udupi
2021-12-05,24.88,82.02,1.02,97.08,udupi
2021-12-06,24.02,82.16,1.52,97.03,udupi
2021-12-07,23.93,78.16,1.16,97.0,udupi
2021-12-08,24.58,76.26,0.92,97.01,udupi
2021-12-09,24.88,80.09,1.02,97.11,udupi
2021-12-10,24.79,80.24,1.24,97.12,udupi
2021-12-11,24.73,79.9,1.23,97.11,udupi
2021-12-12,25.02,79.01,1.3,97.11,udupi
2021-12-13,24.77,80.11,1.55,97.03,udupi
2021-12-14,24.8,79.32,1.16,96.97,udupi
2021-12-15,23.54,81.02,1.57,97.06,udupi
2021-12-16,24.22,77.29,1.36,97.13,udupi
2021-12-17,24.0,77.61,1.24,97.19,udupi
2021-12-18,22.69,76.28,1.7,97.15,udupi
2021-12-19,21.82,72.38,1.83,97.23,udupi
2021-12-20,21.76,71.67,1.38,97.22,udupi
2021-12-21,22.15,77.02,1.27,97.3,udupi
2021-12-22,23.35,76.56,0.79,97.16,udupi
2021-12-23,23.57,78.75,0.88,97.12,udupi
2021-12-24,23.41,78.88,0.85,97.13,udupi
2021-12-25,23.92,76.58,1.05,97.15,udupi
2021-12-26,23.46,75.34,0.87,97.24,udupi
2021-12-27,23.47,74.42,0.92,97.26,udupi
2021-12-28,23.59,71.04,0.91,97.22,udupi
2021-12-29,23.64,71.74,0.8,97.13,udupi
2021-12-30,23.58,74.72,1.32,97.19,udupi
2021-12-31,24.49,78.23,1.66,97.25,udupi
2022-01-01,25.04,77.07,1.46,97.29,udupi
2022-01-02,25.07,74.18,1.27,97.17,udupi
2022-01-03,24.22,74.05,1.22,97.17,udupi
2022-01-04,23.49,73.31,1.32,97.18,udupi
2022-01-05,23.32,74.88,0.92,97.22,udupi
2022-01-06,23.73,71.41,1.0,97.12,udupi
2022-01-07,23.81,76.94,0.86,97.16,udupi
2022-01-08,23.92,78.98,1.16,97.2,udupi
2022-01-09,23.46,80.43,1.32,97.09,udupi
2022-01-10,23.33,79.97,1.28,97.08,udupi
2022-01-11,23.22,79.79,1.58,97.13,udupi
2022-01-12,22.3,80.68,1.42,97.12,udupi
2022-01-13,21.92,78.36,1.11,97.11,udupi
2022-01-14,22.52,76.2,1.17,97.09,udupi
2022-01-15,22.86,76.9,1.25,97.11,udupi
2022-01-16,24.09,74.84,1.01,97.13,udupi
2022-01-17,24.63,76.05,0.88,97.27,udupi
2022-01-18,24.22,74.15,1.38,97.21,udupi
2022-01-19,23.54,72.83,1.41,97.1,udupi
2022-01-20,23.0,73.26,1.31,97.0,udupi
2022-01-21,23.17,74.8,1.4,97.04,udupi
2022-01-22,23.22,80.72,1.41,96.98,udupi
2022-01-23,22.29,80.44,1.51,96.98,udupi
2022-01-24,21.88,76.27,1.65,96.93,udupi
2022-01-25,21.12,73.17,1.35,96.92,udupi
2022-01-26,22.13,78.28,1.56,96.92,udupi
2022-01-27,23.98,78.22,1.44,96.84,udupi
2022-01-28,24.51,72.69,1.62,96.92,udupi
2022-01-29,24.31,69.07,1.49,97.06,udupi
2022-01-30,24.88,77.95,1.18,97.02,udupi
2022-01-31,25.03,77.57,1.17,96.95,udupi
2022-02-01,25.24,75.06,1.12,96.87,udupi
2022-02-02,24.86,75.66,1.23,96.98,udupi
2022-02-03,24.27,74.78,1.39,97.01,udupi
2022-02-04,23.01,72.04,1.42,96.96,udupi
2022-02-05,22.99,68.95,1.23,96.93,udupi
2022-02-06,23.64,75.59,1.42,97.14,udupi
2022-02-07,24.48,76.74,1.54,97.17,udupi
2022-02-08,24.55,76.44,1.64,97.07,udupi
2022-02-09,24.9,73.42,1.59,96.97,udupi
2022-02-10,24.95,69.4,1.36,96.95,udupi
2022-02-11,25.06,58.8,1.32,96.88,udupi
2022-02-12,25.19,61.29,1.23,96.9,udupi
2022-02-13,25.25,62.42,1.04,96.78,udupi
2022-02-14,25.26,64.17,0.89,96.81,udupi
2022-02-15,24.69,68.7,1.23,96.86,udupi
2022-02-16,24.47,68.22,1.41,96.72,udupi
2022-02-17,24.75,67.61,1.11,96.63,udupi
2022-02-18,25.53,67.9,1.08,96.72,udupi
2022-02-19,25.7,66.6,1.21,96.95,udupi
2022-02-20,25.17,69.31,1.36,96.95,udupi
2022-02-21,25.19,70.07,1.39,96.89,udupi
2022-02-22,25.37,70.22,1.38,96.96,udupi
2022-02-23,26.27,66.71,1.31,97.1,udupi
2022-02-24,25.68,66.69,0.91,97.23,udupi
2022-02-25,26.11,62.36,1.08,97.13,udupi
2022-02-26,25.18,48.59,1.39,97.11,udupi
2022-02-27,25.06,56.33,1.33,97.13,udupi
2022-02-28,25.55,55.21,1.3,97.1,udupi
2022-03-01,25.98,56.56,1.08,97.08,udupi
2022-03-02,26.28,50.41,1.04,97.03,udupi
2022-03-03,25.61,45.38,1.48,96.97,udupi
2022-03-04,25.84,51.15,1.45,96.98,udupi
2022-03-05,26.19,51.73,1.33,96.94,udupi
2022-03-06,26.66,54.41,1.14,96.89,udupi
2022-03-07,27.25,55.17,1.14,96.87,udupi
2022-03-08,27.2,65.74,1.38,96.94,udupi
2022-03-09,27.23,68.35,1.2,96.89,udupi
2022-03-10,27.2,63.62,1.3,96.86,udupi
2022-03-11,27.76,58.97,1.17,96.82,udupi
2022-03-12,26.33,57.01,1.23,96.78,udupi
2022-03-13,27.04,53.53,1.4,96.78,udupi
2022-03-14,27.08,55.39,1.41,96.84,udupi
2022-03-15,27.41,59.72,1.2,96.78,udupi
2022-03-16,27.92,63.55,1.1,96.71,udupi
2022-03-17,27.55,66.7,1.05,96.7,udupi
2022-03-18,27.73,68.84,1.34,96.7,udupi
2022-03-19,27.0,70.59,1.64,96.73,udupi
2022-03-20,26.49,71.17,1.53,96.72,udupi
2022-03-21,26.8,70.64,1.41,96.78,udupi
2022-03-22,26.82,76.08,1.56,96.76,udupi
2022-03-23,27.71,74.78,1.38,96.67,udupi
2022-03-24,26.6,78.26,1.35,96.75,udupi
2022-03-25,27.09,75.55,1.32,96.79,udupi
2022-03-26,27.43,75.23,1.7,96.97,udupi
2022-03-27,28.12,73.03,1.66,96.97,udupi
2022-03-28,28.38,72.39,1.6,96.92,udupi
2022-03-29,28.32,71.71,1.31,96.83,udupi
2022-03-30,28.22,72.0,1.27,96.81,udupi
2022-03-31,28.13,71.66,1.3,96.84,udupi
2022-04-01,28.19,71.22,1.27,96.83,udupi
2022-04-02,27.82,71.66,1.09,96.92,udupi
2022-04-03,28.24,68.2,1.13,96.83,udupi
2022-04-04,28.72,67.73,1.24,96.87,udupi
2022-04-05,28.46,68.56,1.25,97.05,udupi
2022-04-06,28.45,67.56,1.45,97.06,udupi
2022-04-07,28.16,70.75,1.38,96.95,udupi
2022-04-08,27.97,69.98,1.04,96.86,udupi
2022-04-09,27.0,78.06,1.12,96.81,udupi
2022-04-10,26.84,79.47,1.16,96.78,udupi
2022-04-11,27.37,76.58,1.3,96.69,udupi
2022-04-12,27.31,78.86,1.17,96.61,udupi
2022-04-13,27.1,80.46,1.36,96.59,udupi
2022-04-14,27.07,75.2,1.02,96.69,udupi
2022-04-15,27.31,73.55,0.99,96.69,udupi
2022-04-16,27.61,75.92,1.29,96.63,udupi
2022-04-17,27.61,74.49,1.2,96.72,udupi
2022-04-18,27.46,75.77,1.2,96.87,udupi
2022-04-19,26.72,78.98,1.69,97.02,udupi
2022-04-20,27.75,75.69,1.14,96.77,udupi
2022-04-21,27.82,76.95,0.8,96.64,udupi
2022-04-22,27.82,76.98,0.79,96.72,udupi
2022-04-23,26.63,83.41,0.91,96.82,udupi
2022-04-24,27.35,78.97,1.06,96.72,udupi
2022-04-25,26.97,80.02,0.66,96.68,udupi
2022-04-26,27.55,76.36,1.19,96.68,udupi
2022-04-27,28.59,74.08,0.88,96.65,udupi
2022-04-28,27.52,81.29,0.81,96.78,udupi
2022-04-29,27.38,80.96,1.2,96.8,udupi
2022-04-30,27.96,76.21,1.38,96.73,udupi
2022-05-01,28.12,73.79,1.47,96.62,udupi
2022-05-02,28.13,73.27,1.65,96.6,udupi
2022-05-03,28.12,74.88,1.69,96.64,udupi
2022-05-04,27.49,82.36,1.45,96.72,udupi
2022-05-05,26.44,81.1,1.85,96.75,udupi
2022-05-06,27.03,81.33,1.7,96.65,udupi
2022-05-07,27.59,75.72,1.7,96.64,udupi
2022-05-08,27.85,77.52,1.68,96.49,udupi
2022-05-09,27.36,81.43,2.07,96.42,udupi
2022-05-10,27.61,77.79,2.85,96.43,udupi
2022-05-11,26.58,80.52,2.44,96.54,udupi
2022-05-12,25.24,82.77,2.39,96.61,udupi
2022-05-13,26.42,84.96,2.76,96.49,udupi
2022-05-14,26.61,83.31,2.49,96.5,udupi
2022-05-15,26.29,88.08,2.69,96.62,udupi
2022-05-16,25.72,89.72,2.59,96.6,udupi
2022-05-17,25.15,83.84,1.77,96.55,udupi
2022-05-18,26.02,87.36,2.46,96.45,udupi
2022-05-19,24.68,88.67,2.64,96.63,udupi
2022-05-20,23.6,85.4,1.39,96.79,udupi
2022-05-21,24.74,81.02,1.23,96.77,udupi
2022-05-22,25.49,88.35,1.81,96.63,udupi
2022-05-23,26.5,86.63,1.82,96.52,udupi
2022-05-24,26.59,88.11,1.64,96.71,udupi
2022-05-25,27.07,85.08,1.42,96.79,udupi
2022-05-26,26.41,86.27,1.67,96.87,udupi
2022-05-27,25.94,85.97,1.46,96.87,udupi
2022-05-28,25.93,81.35,1.28,96.8,udupi
2022-05-29,25.93,81.89,1.41,96.77,udupi
2022-05-30,26.06,82.2,1.74,96.71,udupi
2022-05-31,26.02,84.31,1.92,96.63,udupi
2022-06-01,25.44,85.42,1.43,96.63,udupi
2022-06-02,24.17,88.78,1.53,96.64,udupi
2022-06-03,25.63,87.28,1.91,96.61,udupi
2022-06-04,26.67,80.08,1.68,96.59,udupi
2022-06-05,26.33,84.66,1.16,96.6,udupi
2022-06-06,26.15,85.62,1.13,96.6,udupi
2022-06-07,25.61,83.79,0.91,96.7,udupi
2022-06-08,25.62,83.28,1.49,96.74,udupi
2022-06-09,25.78,82.55,2.04,96.69,udupi
2022-06-10,25.54,82.74,2.21,96.72,udupi
2022-06-11,25.37,82.29,1.59,96.81,udupi
2022-06-12,24.46,82.57,1.56,96.77,udupi
2022-06-13,25.24,85.48,1.72,96.81,udupi
2022-06-14,25.36,82.2,1.59,96.81,udupi
2022-06-15,25.08,87.71,1.53,96.7,udupi
2022-06-16,25.32,84.63,1.66,96.68,udupi
2022-06-17,24.94,84.02,1.57,96.67,udupi
2022-06-18,24.62,84.2,1.56,96.7,udupi
2022-06-19,24.55,82.74,1.52,96.76,udupi
2022-06-20,24.67,83.45,1.43,96.68,udupi
2022-06-21,24.9,88.91,1.73,96.56,udupi
2022-06-22,24.88,90.26,1.79,96.62,udupi
2022-06-23,24.75,87.7,1.84,96.72,udupi
2022-06-24,24.74,91.53,2.86,96.66,udupi
2022-06-25,24.98,88.06,2.3,96.5,udupi
2022-06-26,25.49,89.52,2.75,96.53,udupi
2022-06-27,25.52,88.84,2.2,96.69,udupi
2022-06-28,25.64,87.96,2.05,96.69,udupi
2022-06-29,25.17,90.48,2.01,96.56,udupi
2022-06-30,25.18,89.91,2.68,96.59,udupi
2022-07-01,25.12,89.49,2.46,96.61,udupi
2022-07-02,24.93,90.7,2.41,96.52,udupi
2022-07-03,24.79,89.83,2.67,96.55,udupi
2022-07-04,24.36,92.85,3.04,96.57,udupi
2022-07-05,24.57,92.49,3.01,96.47,udupi
2022-07-06,24.57,91.61,2.38,96.57,udupi
2022-07-07,24.3,90.67,2.84,96.84,udupi
2022-07-08,23.99,91.79,2.74,96.78,udupi
2022-07-09,24.35,92.48,2.94,96.6,udupi
2022-07-10,24.3,91.12,2.86,96.65,udupi
2022-07-11,24.3,92.14,2.8,96.8,udupi
2022-07-12,24.23,92.93,2.86,96.81,udupi
2022-07-13,23.82,92.91,3.41,96.63,udupi
2022-07-14,24.34,92.99,3.46,96.5,udupi
2022-07-15,24.63,92.01,2.84,96.56,udupi
2022-07-16,24.68,92.39,2.61,96.64,udupi
2022-07-17,24.12,93.19,2.0,96.74,udupi
2022-07-18,23.75,90.94,2.31,96.81,udupi
2022-07-19,23.82,91.09,1.57,96.79,udupi
2022-07-20,24.51,91.35,1.97,96.76,udupi
2022-07-21,24.53,90.99,2.01,96.73,udupi
2022-07-22,23.89,91.49,2.18,96.78,udupi
2022-07-23,23.97,90.21,1.9,96.72,udupi
2022-07-24,24.59,89.41,2.19,96.7,udupi
2022-07-25,24.53,89.32,1.72,96.79,udupi
2022-07-26,24.23,89.88,1.69,96.84,udupi
2022-07-27,24.75,88.48,1.76,96.68,udupi
2022-07-28,25.79,88.4,1.83,96.66,udupi
2022-07-29,26.26,87.61,1.28,96.68,udupi
2022-07-30,25.33,91.28,2.04,96.65,udupi
2022-07-31,24.53,93.09,2.2,96.47,udupi
2022-08-01,24.73,94.12,3.41,96.43,udupi
2022-08-02,23.6,93.74,3.04,96.43,udupi
2022-08-03,24.0,94.28,2.85,96.29,udupi
2022-08-04,24.17,93.71,2.98,96.38,udupi
2022-08-05,23.98,94.04,3.11,96.55,udupi
2022-08-06,24.13,92.45,3.54,96.49,udupi
2022-08-07,23.92,93.51,3.28,96.46,udupi
2022-08-08,23.99,93.82,3.24,96.44,udupi
2022-08-09,24.11,91.33,3.43,96.47,udupi
2022-08-10,23.95,90.51,3.14,96.47,udupi
2022-08-11,24.25,90.85,2.81,96.61,udupi
2022-08-12,24.3,90.63,2.16,96.74,udupi
2022-08-13,24.08,88.39,1.3,96.78,udupi
2022-08-14,23.83,92.02,1.46,96.84,udupi
2022-08-15,24.35,90.15,1.31,96.88,udupi
2022-08-16,24.57,88.6,1.18,96.87,udupi
2022-08-17,24.69,89.5,1.43,96.9,udupi
2022-08-18,24.46,89.48,1.72,96.84,udupi
2022-08-19,24.1,88.89,2.1,96.86,udupi
2022-08-20,23.88,89.11,1.84,96.88,udupi
2022-08-21,24.57,90.98,2.11,96.77,udupi
2022-08-22,24.54,91.1,2.56,96.76,udupi
2022-08-23,24.63,90.94,2.39,96.75,udupi
2022-08-24,24.22,89.88,2.35,96.88,udupi
2022-08-25,24.48,89.69,2.29,96.75,udupi
2022-08-26,24.27,90.93,2.15,96.67,udupi
2022-08-27,24.0,89.78,1.91,96.69,udupi
2022-08-28,24.33,89.43,2.0,96.63,udupi
2022-08-29,24.63,90.77,2.43,96.67,udupi
2022-08-30,24.5,92.07,2.43,96.6,udupi
2022-08-31,25.29,91.29,1.69,96.49,udupi
2022-09-01,25.36,88.33,1.5,96.57,udupi
2022-09-02,24.78,89.83,1.95,96.64,udupi
2022-09-03,25.05,88.96,1.51,96.69,udupi
2022-09-04,24.71,91.01,1.01,96.71,udupi
2022-09-05,24.86,92.03,1.74,96.68,udupi
2022-09-06,24.71,93.06,2.44,96.53,udupi
2022-09-07,23.74,93.74,3.16,96.57,udupi
2022-09-08,23.71,91.11,2.1,96.66,udupi
2022-09-09,24.19,91.31,2.27,96.61,udupi
2022-09-10,24.12,90.78,2.22,96.66,udupi
2022-09-11,24.05,91.86,2.54,96.58,udupi
2022-09-12,24.32,91.02,2.94,96.6,udupi
2022-09-13,24.32,90.82,2.38,96.8,udupi
2022-09-14,24.13,90.83,1.65,97.0,udupi
2022-09-15,24.07,91.1,1.76,97.08,udupi
2022-09-16,24.14,90.02,1.83,96.92,udupi
2022-09-17,24.58,87.72,1.63,96.88,udupi
2022-09-18,24.71,88.71,1.74,96.93,udupi
2022-09-19,24.3,88.16,1.79,96.94,udupi
2022-09-20,24.14,85.98,1.36,96.9,udupi
2022-09-21,24.04,86.49,1.4,96.87,udupi
2022-09-22,23.83,85.92,1.29,96.95,udupi
2022-09-23,23.78,87.57,1.28,96.99,udupi
2022-09-24,24.11,87.82,1.33,96.93,udupi
2022-09-25,24.47,86.58,1.57,96.8,udupi
2022-09-26,24.64,86.05,1.97,96.88,udupi
2022-09-27,24.15,86.73,1.69,96.81,udupi
2022-09-28,24.17,86.73,1.67,96.73,udupi
2022-09-29,24.12,87.97,1.44,96.71,udupi
2022-09-30,24.06,89.5,1.45,96.79,udupi
2022-10-01,23.71,89.34,1.71,96.87,udupi
2022-10-02,24.25,88.31,1.5,96.82,udupi
2022-10-03,25.02,87.66,2.06,96.76,udupi
2022-10-04,25.0,88.59,1.92,96.71,udupi
2022-10-05,24.74,88.54,1.91,96.67,udupi
2022-10-06,23.58,88.83,1.59,96.67,udupi
2022-10-07,24.0,85.97,1.36,96.73,udupi
2022-10-08,24.32,82.83,1.09,96.83,udupi
2022-10-09,25.0,85.73,1.22,96.83,udupi
2022-10-10,24.81,90.71,1.6,96.82,udupi
2022-10-11,24.34,91.23,1.79,96.84,udupi
2022-10-12,24.8,86.26,0.94,96.91,udupi
2022-10-13,24.79,87.56,1.02,96.85,udupi
2022-10-14,24.0,90.25,1.05,96.78,udupi
2022-10-15,25.28,85.61,0.76,96.63,udupi
2022-10-16,24.13,92.54,1.24,96.81,udupi
2022-10-17,24.49,88.66,0.75,97.01,udupi
2022-10-18,24.05,93.77,1.58,96.98,udupi
2022-10-19,24.21,88.59,1.01,96.97,udupi
2022-10-20,24.52,88.74,1.16,96.95,udupi
2022-10-21,25.31,85.12,0.83,97.04,udupi
2022-10-22,25.96,81.45,0.52,97.09,udupi
2022-10-23,25.4,77.37,0.7,97.07,udupi
2022-10-24,23.63,74.72,1.52,96.96,udupi
2022-10-25,23.52,70.16,1.19,96.98,udupi
2022-10-26,23.98,68.72,1.01,97.06,udupi
2022-10-27,23.66,72.35,1.09,97.01,udupi
2022-10-28,24.43,73.8,1.02,96.91,udupi
2022-10-29,25.44,79.6,1.12,96.88,udupi
2022-10-30,25.51,81.15,1.07,96.9,udupi
2022-10-31,25.05,75.54,0.88,96.92,udupi
2022-11-01,25.29,77.75,0.75,96.99,udupi
2022-11-02,25.06,79.14,1.06,96.97,udupi
2022-11-03,24.93,75.5,1.16,96.91,udupi
2022-11-04,25.68,78.41,1.09,96.99,udupi
2022-11-05,25.48,74.83,0.95,97.13,udupi
2022-11-06,25.71,75.8,0.67,97.19,udupi
2022-11-07,25.68,77.43,0.75,97.1,udupi
2022-11-08,25.16,76.13,0.96,97.07,udupi
2022-11-09,25.05,75.46,1.23,97.04,udupi
2022-11-10,24.48,76.01,1.3,96.99,udupi
2022-11-11,25.04,76.26,1.24,96.97,udupi
2022-11-12,24.57,79.59,1.13,96.97,udupi
2022-11-13,25.57,80.58,1.04,96.91,udupi
2022-11-14,25.71,78.32,1.09,97.04,udupi
2022-11-15,24.66,86.16,0.82,97.09,udupi
2022-11-16,25.13,81.15,0.92,96.99,udupi
2022-11-17,23.69,70.2,1.3,96.96,udupi
2022-11-18,22.86,65.21,1.32,96.98,udupi
2022-11-19,22.51,65.74,1.49,96.98,udupi
2022-11-20,22.68,63.81,1.16,96.88,udupi
2022-11-21,23.17,64.33,0.86,96.86,udupi
2022-11-22,23.89,78.23,0.78,96.88,udupi
2022-11-23,24.76,83.27,0.77,96.91,udupi
2022-11-24,25.58,81.18,0.66,96.86,udupi
2022-11-25,25.38,82.76,1.21,96.96,udupi
2022-11-26,25.42,80.94,0.71,96.9,udupi
2022-11-27,25.08,84.28,1.04,96.8,udupi
2022-11-28,24.93,83.57,0.72,96.84,udupi
2022-11-29,25.22,80.92,0.59,96.9,udupi
2022-11-30,24.56,73.47,0.61,96.95,udupi
2022-12-01,23.72,71.13,1.03,96.94,udupi
2022-12-02,25.57,78.61,0.85,96.86,udupi
2022-12-03,25.84,78.61,0.65,96.87,udupi
2022-12-04,25.91,76.85,0.64,96.96,udupi
2022-12-05,25.71,76.96,0.68,97.0,udupi
2022-12-06,25.64,76.03,0.56,96.94,udupi
2022-12-07,24.26,72.36,1.26,96.93,udupi
2022-12-08,22.92,71.27,1.26,96.87,udupi
2022-12-09,23.09,69.15,1.33,96.73,udupi
2022-12-10,23.61,80.28,1.85,96.66,udupi
2022-12-11,23.8,84.55,2.1,96.74,udupi
2022-12-12,24.06,84.65,1.86,96.67,udupi
2022-12-13,24.95,85.19,2.02,96.8,udupi
2022-12-14,25.0,82.03,1.5,96.99,udupi
2022-12-15,25.15,77.83,0.81,96.91,udupi
2022-12-16,23.94,68.13,0.82,96.89,udupi
2022-12-17,24.46,72.28,0.99,96.93,udupi
2022-12-18,24.49,78.98,1.26,96.88,udupi
2022-12-19,24.08,76.61,1.43,96.78,udupi
2022-12-20,23.41,69.81,1.15,96.76,udupi
2022-12-21,23.19,72.01,1.17,96.82,udupi
2022-12-22,23.09,66.88,1.42,96.85,udupi
2022-12-23,23.14,71.22,1.2,96.84,udupi
2022-12-24,23.26,71.68,1.07,96.94,udupi
2022-12-25,24.06,75.57,1.21,96.95,udupi
2022-12-26,25.93,76.76,1.05,97.01,udupi
2022-12-27,25.85,76.7,1.07,97.12,udupi
2022-12-28,26.38,76.95,0.69,97.24,udupi
2022-12-29,25.72,76.3,0.69,97.36,udupi
2022-12-30,24.69,71.17,0.9,97.44,udupi
2022-12-31,23.86,68.04,0.92,97.44,udupi
2023-01-01,24.19,73.47,1.12,97.36,udupi
2023-01-02,24.05,68.86,0.98,97.27,udupi
2023-01-03,24.05,71.14,0.68,97.32,udupi
2023-01-04,23.54,67.05,0.84,97.21,udupi
2023-01-05,23.16,69.48,1.26,97.24,udupi
2023-01-06,23.45,69.67,1.73,97.36,udupi
2023-01-07,23.95,72.22,1.84,97.28,udupi
2023-01-08,23.79,71.22,1.64,97.19,udupi
2023-01-09,22.96,65.01,1.33,97.29,udupi
2023-01-10,21.76,62.83,1.69,97.24,udupi
2023-01-11,22.46,64.13,1.05,97.13,udupi
2023-01-12,23.07,56.71,1.16,97.01,udupi
2023-01-13,23.76,60.52,0.9,97.07,udupi
2023-01-14,23.35,61.38,0.88,97.06,udupi
2023-01-15,23.5,59.4,0.83,96.98,udupi
2023-01-16,24.23,63.7,0.59,97.01,udupi
2023-01-17,24.25,65.42,0.66,97.09,udupi
2023-01-18,24.34,62.35,0.48,97.15,udupi
2023-01-19,23.49,59.58,0.93,97.16,udupi
2023-01-20,22.87,55.86,1.18,97.15,udupi
2023-01-21,23.9,61.42,0.57,97.11,udupi
2023-01-22,23.98,61.77,0.95,97.0,udupi
2023-01-23,23.75,65.86,1.57,96.94,udupi
2023-01-24,24.77,73.48,1.07,96.99,udupi
2023-01-25,23.48,85.21,0.9,96.97,udupi
2023-01-26,25.0,70.94,1.06,96.95,udupi
2023-01-27,24.43,61.88,0.86,96.97,udupi
2023-01-28,24.05,53.07,0.85,96.94,udupi
2023-01-29,23.72,58.51,1.27,96.83,udupi
2023-01-30,24.55,65.64,1.27,96.97,udupi
2023-01-31,25.8,66.73,1.34,96.91,udupi
2023-02-01,25.77,60.23,1.42,96.91,udupi
2023-02-02,26.0,58.84,1.61,96.92,udupi
2023-02-03,26.04,63.08,1.21,96.97,udupi
2023-02-04,27.1,61.28,1.15,96.88,udupi
2023-02-05,26.85,62.72,0.88,96.88,udupi
2023-02-06,25.79,67.92,1.4,96.94,udupi
2023-02-07,25.83,68.07,1.31,96.95,udupi
2023-02-08,26.76,60.84,1.31,96.91,udupi
2023-02-09,25.8,66.03,1.16,97.02,udupi
2023-02-10,26.42,65.44,1.12,97.07,udupi
2023-02-11,26.32,56.03,0.94,97.09,udupi
2023-02-12,26.0,60.99,0.76,97.12,udupi
2023-02-13,26.06,48.57,0.9,97.1,udupi
2023-02-14,26.17,51.3,0.85,97.1,udupi
2023-02-15,25.45,48.7,0.57,96.96,udupi
2023-02-16,25.51,46.97,0.93,96.95,udupi
2023-02-17,26.16,51.11,0.97,97.0,udupi
2023-02-18,25.88,58.29,1.16,97.05,udupi
2023-02-19,26.31,61.0,0.84,97.07,udupi
2023-02-20,26.25,60.64,0.99,97.08,udupi
2023-02-21,26.89,58.74,1.32,97.1,udupi
2023-02-22,26.61,52.78,0.82,97.03,udupi
2023-02-23,26.72,48.71,1.07,96.99,udupi
2023-02-24,26.83,50.27,1.07,97.09,udupi
2023-02-25,26.68,50.67,0.91,97.23,udupi
2023-02-26,26.91,42.22,1.08,97.24,udupi
2023-02-27,26.97,44.67,1.19,97.25,udupi
2023-02-28,26.66,44.88,0.97,97.29,udupi
2023-03-01,27.69,54.48,1.0,97.24,udupi
2023-03-02,27.62,43.21,1.23,97.3,udupi
2023-03-03,27.21,42.05,1.25,97.33,udupi
2023-03-04,27.58,42.46,1.25,97.33,udupi
2023-03-05,27.76,38.1,1.12,97.28,udupi
2023-03-06,27.49,46.35,1.39,97.15,udupi
2023-03-07,27.82,45.58,0.77,97.09,udupi
2023-03-08,27.17,40.66,0.89,97.08,udupi
2023-03-09,26.73,41.64,0.99,97.06,udupi
2023-03-10,27.4,44.42,1.37,97.0,udupi
2023-03-11,27.59,48.59,0.81,97.01,udupi
2023-03-12,28.33,45.35,1.1,96.96,udupi
2023-03-13,28.12,52.73,1.34,96.9,udupi
2023-03-14,27.95,62.3,1.3,96.85,udupi
2023-03-15,27.78,63.91,1.05,96.79,udupi
2023-03-16,27.79,63.87,1.47,96.89,udupi
2023-03-17,27.67,61.82,1.33,96.87,udupi
2023-03-18,27.14,62.53,1.49,96.84,udupi
2023-03-19,26.32,65.58,1.73,96.85,udupi
2023-03-20,25.74,58.51,1.8,96.82,udupi
2023-03-21,25.35,60.0,2.08,96.84,udupi
2023-03-22,26.76,62.62,1.93,96.83,udupi
2023-03-23,27.15,58.74,1.91,96.84,udupi
2023-03-24,27.41,60.45,1.9,96.84,udupi
2023-03-25,27.9,57.93,1.71,96.93,udupi
2023-03-26,27.73,55.6,1.77,96.95,udupi
2023-03-27,27.42,59.26,1.89,96.9,udupi
2023-03-28,27.81,59.36,1.77,96.86,udupi
2023-03-29,27.7,60.55,1.39,96.97,udupi
2023-03-30,27.73,60.61,1.8,96.93,udupi
2023-03-31,27.56,59.49,1.51,96.88,udupi
2023-04-01,27.06,60.53,1.87,96.89,udupi
2023-04-02,26.69,63.55,2.13,96.85,udupi
2023-04-03,26.56,60.81,2.05,96.83,udupi
2023-04-04,27.26,61.67,1.37,96.9,udupi
2023-04-05,28.44,60.53,1.59,96.84,udupi
2023-04-06,28.19,64.24,1.41,96.87,udupi
2023-04-07,28.57,64.44,1.27,96.97,udupi
2023-04-08,29.49,58.89,1.36,97.07,udupi
2023-04-09,28.8,60.97,1.15,97.1,udupi
2023-04-10,29.02,62.19,1.22,96.99,udupi
2023-04-11,29.05,61.03,1.3,97.01,udupi
2023-04-12,28.87,61.58,1.05,96.96,udupi
2023-04-13,28.85,58.51,1.1,96.97,udupi
2023-04-14,28.6,64.52,0.94,96.99,udupi
2023-04-15,28.18,67.87,1.03,96.89,udupi
2023-04-16,28.38,65.53,1.08,96.78,udupi
2023-04-17,28.43,67.24,1.12,96.8,udupi
2023-04-18,29.46,64.04,1.28,96.88,udupi
2023-04-19,29.5,63.73,1.48,96.74,udupi
2023-04-20,28.9,63.07,1.44,96.6,udupi
2023-04-21,28.78,65.18,1.46,96.57,udupi
2023-04-22,29.46,61.88,1.86,96.58,udupi
2023-04-23,29.29,57.65,2.02,96.59,udupi
2023-04-24,29.05,59.18,1.52,96.67,udupi
