date,taluk,rainfall
2020-05-21,udupi,3.01
2020-05-22,udupi,1.68
2020-05-23,udupi,3.77
2020-05-24,udupi,1.18
2020-05-25,udupi,1.28
2020-05-26,udupi,8.18
2020-05-27,udupi,5.49
2020-05-28,udupi,0.8
2020-05-29,udupi,1.34
2020-05-30,udupi,14.86
2020-05-31,udupi,36.07
2020-06-01,udupi,31.51
2020-06-02,udupi,46.8
2020-06-03,udupi,73.89
2020-06-04,udupi,19.21
2020-06-05,udupi,18.77
2020-06-06,udupi,6.79
2020-06-07,udupi,4.19
2020-06-08,udupi,2.52
2020-06-09,udupi,4.15
2020-06-10,udupi,91.68
2020-06-11,udupi,39.26
2020-06-12,udupi,42.06
2020-06-13,udupi,41.38
2020-06-14,udupi,46.6
2020-06-15,udupi,38.13
2020-06-16,udupi,100.03
2020-06-17,udupi,79.55
2020-06-18,udupi,29.53
2020-06-19,udupi,21.66
2020-06-20,udupi,2.48
2020-06-21,udupi,29.2
2020-06-22,udupi,36.85
2020-06-23,udupi,3.65
2020-06-24,udupi,7.91
2020-06-25,udupi,36.64
2020-06-26,udupi,9.81
2020-06-27,udupi,10.78
2020-06-28,udupi,15.02
2020-06-29,udupi,132.38
2020-06-30,udupi,18.3
2020-07-01,udupi,25.78
2020-07-02,udupi,42.23
2020-07-03,udupi,30.14
2020-07-04,udupi,74.18
2020-07-05,udupi,25.51
2020-07-06,udupi,18.61
2020-07-07,udupi,38.86
2020-07-08,udupi,85.84
2020-07-09,udupi,69.94
2020-07-10,udupi,8.66
2020-07-11,udupi,16.14
2020-07-12,udupi,16.23
2020-07-13,udupi,48.51
2020-07-14,udupi,71.38
2020-07-15,udupi,112.71
2020-07-16,udupi,47.37
2020-07-17,udupi,45.48
2020-07-18,udupi,41.69
2020-07-19,udupi,43.93
2020-07-20,udupi,19.75
2020-07-21,udupi,1.96
2020-07-22,udupi,9.6
2020-07-23,udupi,66.27
2020-07-24,udupi,20.99
2020-07-25,udupi,31.72
2020-07-26,udupi,5.8
2020-07-27,udupi,32.71
2020-07-28,udupi,17.52
2020-07-29,udupi,133.94
2020-07-30,udupi,24.65
2020-07-31,udupi,23.62
2020-08-01,udupi,29.48
2020-08-02,udupi,69.01
2020-08-03,udupi,68.45
2020-08-04,udupi,54.76
2020-08-05,udupi,122.99
2020-08-06,udupi,33.77
2020-08-07,udupi,50.27
2020-08-08,udupi,101.65
2020-08-09,udupi,54.09
2020-08-10,udupi,109.23
2020-08-11,udupi,14.97
2020-08-12,udupi,7.46
2020-08-13,udupi,4.5
2020-08-14,udupi,18.37
2020-08-15,udupi,81.86
2020-08-16,udupi,160.85
2020-08-17,udupi,44.65
2020-08-18,udupi,8.59
2020-08-19,udupi,5.6
2020-08-20,udupi,15.29
2020-08-21,udupi,9.57
2020-08-22,udupi,12.59
2020-08-23,udupi,2.97
2020-08-24,udupi,3.43
2020-08-25,udupi,1.06
2020-08-26,udupi,4.0
2020-08-27,udupi,13.41
2020-08-28,udupi,3.55
2020-08-29,udupi,14.72
2020-08-30,udupi,2.44
2020-08-31,udupi,27.97
2020-09-01,udupi,31.49
2020-09-02,udupi,48.36
2020-09-03,udupi,18.61
2020-09-04,udupi,9.01
2020-09-05,udupi,16.16
2020-09-06,udupi,42.8
2020-09-07,udupi,11.31
2020-09-08,udupi,9.87
2020-09-09,udupi,36.45
2020-09-10,udupi,24.69
2020-09-11,udupi,48.82
2020-09-12,udupi,38.68
2020-09-13,udupi,20.92
2020-09-14,udupi,6.5
2020-09-15,udupi,18.73
2020-09-16,udupi,11.26
2020-09-17,udupi,17.48
2020-09-18,udupi,19.07
2020-09-19,udupi,77.95
2020-09-20,udupi,102.69
2020-09-21,udupi,28.09
2020-09-22,udupi,5.65
2020-09-23,udupi,4.06
2020-09-24,udupi,2.67
2020-09-25,udupi,26.18
2020-09-26,udupi,27.73
2020-09-27,udupi,1.77
2020-09-28,udupi,1.26
2020-09-29,udupi,8.35
2020-09-30,udupi,1.97
2020-10-01,udupi,0.49
2020-10-02,udupi,1.8
2020-10-03,udupi,1.75
2020-10-04,udupi,2.06
2020-10-05,udupi,0.85
2020-10-06,udupi,7.29
2020-10-07,udupi,8.75
2020-10-08,udupi,9.23
2020-10-09,udupi,6.22
2020-10-10,udupi,9.52
2020-10-11,udupi,8.65
2020-10-12,udupi,20.54
2020-10-13,udupi,19.12
2020-10-14,udupi,72.85
2020-10-15,udupi,8.81
2020-10-16,udupi,2.17
2020-10-17,udupi,0.34
2020-10-18,udupi,1.53
2020-10-19,udupi,0.15
2020-10-20,udupi,7.96
2020-10-21,udupi,24.14
2020-10-22,udupi,23.2
2020-10-23,udupi,1.63
2020-10-24,udupi,6.23
2020-10-25,udupi,0.25
2020-10-26,udupi,1.9
2020-10-27,udupi,1.06
2020-10-28,udupi,0.3
2020-10-29,udupi,0.1
2020-10-30,udupi,0.2
2020-10-31,udupi,0.52
2020-11-01,udupi,3.16
2020-11-02,udupi,0.81
2020-11-03,udupi,6.81
2020-11-04,udupi,4.54
2020-11-05,udupi,5.26
2020-11-06,udupi,1.05
2020-11-07,udupi,0.12
2020-11-08,udupi,0.23
2020-11-09,udupi,0.07
2020-11-10,udupi,0.0
2020-11-11,udupi,0.0
2020-11-12,udupi,0.0
2020-11-13,udupi,5.04
2020-11-14,udupi,0.03
2020-11-15,udupi,0.02
2020-11-16,udupi,3.66
2020-11-17,udupi,2.28
2020-11-18,udupi,3.59
2020-11-19,udupi,0.73
2020-11-20,udupi,0.25
2020-11-21,udupi,0.0
2020-11-22,udupi,0.0
2020-11-23,udupi,0.01
2020-11-24,udupi,0.0
2020-11-25,udupi,0.0
2020-11-26,udupi,0.37
2020-11-27,udupi,0.02
2020-11-28,udupi,0.0
2020-11-29,udupi,0.03
2020-11-30,udupi,0.0
2020-12-01,udupi,0.0
2020-12-02,udupi,0.09
2020-12-03,udupi,1.09
2020-12-04,udupi,0.06
2020-12-05,udupi,0.0
2020-12-06,udupi,0.01
2020-12-07,udupi,0.31
2020-12-08,udupi,4.89
2020-12-09,udupi,0.58
2020-12-10,udupi,5.75
2020-12-11,udupi,1.34
2020-12-12,udupi,0.75
2020-12-13,udupi,0.41
2020-12-14,udupi,0.41
2020-12-15,udupi,0.06
2020-12-16,udupi,0.0
2020-12-17,udupi,0.11
2020-12-18,udupi,0.02
2020-12-19,udupi,0.0
2020-12-20,udupi,0.0
2020-12-21,udupi,0.0
2020-12-22,udupi,0.0
2020-12-23,udupi,0.0
2020-12-24,udupi,0.02
2020-12-25,udupi,0.04
2020-12-26,udupi,0.01
2020-12-27,udupi,0.0
2020-12-28,udupi,0.0
2020-12-29,udupi,0.0
2020-12-30,udupi,0.16
2020-12-31,udupi,2.42
2021-01-01,udupi,0.1
2021-01-02,udupi,0.01
2021-01-03,udupi,0.1
2021-01-04,udupi,2.3
2021-01-05,udupi,1.99
2021-01-06,udupi,6.41
2021-01-07,udupi,5.0
2021-01-08,udupi,3.09
2021-01-09,udupi,2.42
2021-01-10,udupi,0.3
2021-01-11,udupi,0.18
2021-01-12,udupi,0.1
2021-01-13,udupi,0.0
2021-01-14,udupi,0.01
2021-01-15,udupi,0.18
2021-01-16,udupi,3.51
2021-01-17,udupi,1.07
2021-01-18,udupi,0.51
2021-01-19,udupi,0.11
2021-01-20,udupi,0.0
2021-01-21,udupi,0.0
2021-01-22,udupi,0.0
2021-01-23,udupi,0.06
2021-01-24,udupi,0.07
2021-01-25,udupi,0.0
2021-01-26,udupi,0.0
2021-01-27,udupi,0.02
2021-01-28,udupi,0.01
2021-01-29,udupi,0.03
2021-01-30,udupi,0.0
2021-01-31,udupi,0.11
2021-02-01,udupi,0.0
2021-02-02,udupi,0.0
2021-02-03,udupi,0.0
2021-02-04,udupi,0.01
2021-02-05,udupi,0.02
2021-02-06,udupi,0.0
2021-02-07,udupi,0.0
2021-02-08,udupi,0.0
2021-02-09,udupi,0.0
2021-02-10,udupi,0.0
2021-02-11,udupi,0.0
2021-02-12,udupi,0.0
2021-02-13,udupi,0.0
2021-02-14,udupi,0.06
2021-02-15,udupi,0.01
2021-02-16,udupi,0.08
2021-02-17,udupi,0.11
2021-02-18,udupi,0.66
2021-02-19,udupi,2.54
2021-02-20,udupi,0.15
2021-02-21,udupi,0.58
2021-02-22,udupi,0.46
2021-02-23,udupi,0.28
2021-02-24,udupi,0.1
2021-02-25,udupi,0.14
2021-02-26,udupi,0.01
2021-02-27,udupi,0.02
2021-02-28,udupi,0.12
2021-03-01,udupi,0.41
2021-03-02,udupi,0.06
2021-03-03,udupi,0.03
2021-03-04,udupi,0.01
2021-03-05,udupi,0.01
2021-03-06,udupi,0.02
2021-03-07,udupi,0.01
2021-03-08,udupi,0.0
2021-03-09,udupi,0.03
2021-03-10,udupi,0.01
2021-03-11,udupi,1.18
2021-03-12,udupi,1.07
2021-03-13,udupi,0.19
2021-03-14,udupi,0.02
2021-03-15,udupi,0.14
2021-03-16,udupi,0.1
2021-03-17,udupi,0.02
2021-03-18,udupi,0.12
2021-03-19,udupi,0.0
2021-03-20,udupi,0.44
2021-03-21,udupi,0.56
2021-03-22,udupi,0.28
2021-03-23,udupi,0.39
2021-03-24,udupi,0.85
2021-03-25,udupi,0.31
2021-03-26,udupi,0.03
2021-03-27,udupi,0.63
2021-03-28,udupi,1.31
2021-03-29,udupi,5.47
2021-03-30,udupi,0.85
2021-03-31,udupi,0.63
2021-04-01,udupi,0.03
2021-04-02,udupi,0.02
2021-04-03,udupi,0.19
2021-04-04,udupi,0.05
2021-04-05,udupi,0.06
2021-04-06,udupi,0.54
2021-04-07,udupi,1.58
2021-04-08,udupi,0.78
2021-04-09,udupi,1.05
2021-04-10,udupi,0.28
2021-04-11,udupi,6.15
2021-04-12,udupi,11.6
2021-04-13,udupi,10.23
2021-04-14,udupi,5.88
2021-04-15,udupi,1.94
2021-04-16,udupi,1.47
2021-04-17,udupi,0.88
2021-04-18,udupi,3.85
2021-04-19,udupi,1.05
2021-04-20,udupi,3.77
2021-04-21,udupi,0.8
2021-04-22,udupi,5.55
2021-04-23,udupi,6.99
2021-04-24,udupi,0.41
2021-04-25,udupi,2.37
2021-04-26,udupi,2.16
2021-04-27,udupi,4.37
2021-04-28,udupi,0.87
2021-04-29,udupi,1.49
2021-04-30,udupi,0.52
2021-05-01,udupi,6.47
2021-05-02,udupi,2.16
2021-05-03,udupi,5.29
2021-05-04,udupi,2.97
2021-05-05,udupi,9.82
2021-05-06,udupi,4.02
2021-05-07,udupi,8.15
2021-05-08,udupi,4.9
2021-05-09,udupi,3.7
2021-05-10,udupi,4.84
2021-05-11,udupi,6.39
2021-05-12,udupi,8.01
2021-05-13,udupi,8.58
2021-05-14,udupi,13.32
2021-05-15,udupi,84.91
2021-05-16,udupi,20.44
2021-05-17,udupi,8.77
2021-05-18,udupi,14.33
2021-05-19,udupi,8.21
2021-05-20,udupi,8.24
2021-05-21,udupi,4.62
2021-05-22,udupi,12.7
2021-05-23,udupi,2.96
2021-05-24,udupi,3.1
2021-05-25,udupi,17.46
2021-05-26,udupi,2.77
2021-05-27,udupi,1.16
2021-05-28,udupi,3.68
2021-05-29,udupi,9.88
2021-05-30,udupi,8.39
2021-05-31,udupi,11.6
2021-06-01,udupi,9.45
2021-06-02,udupi,13.91
2021-06-03,udupi,38.35
2021-06-04,udupi,91.55
2021-06-05,udupi,21.86
2021-06-06,udupi,2.89
2021-06-07,udupi,1.21
2021-06-08,udupi,1.58
2021-06-09,udupi,5.85
2021-06-10,udupi,8.46
2021-06-11,udupi,14.95
2021-06-12,udupi,77.95
2021-06-13,udupi,78.18
2021-06-14,udupi,65.8
2021-06-15,udupi,139.22
2021-06-16,udupi,100.95
2021-06-17,udupi,50.91
2021-06-18,udupi,21.56
2021-06-19,udupi,41.48
2021-06-20,udupi,67.85
2021-06-21,udupi,16.48
2021-06-22,udupi,5.46
2021-06-23,udupi,3.55
2021-06-24,udupi,2.39
2021-06-25,udupi,2.26
2021-06-26,udupi,9.84
2021-06-27,udupi,24.35
2021-06-28,udupi,3.62
2021-06-29,udupi,0.4
2021-06-30,udupi,0.99
2021-07-01,udupi,79.51
2021-07-02,udupi,3.76
2021-07-03,udupi,26.49
2021-07-04,udupi,6.64
2021-07-05,udupi,32.64
2021-07-06,udupi,9.08
2021-07-07,udupi,22.87
2021-07-08,udupi,26.64
2021-07-09,udupi,64.69
2021-07-10,udupi,33.97
2021-07-11,udupi,21.78
2021-07-12,udupi,22.66
2021-07-13,udupi,96.94
2021-07-14,udupi,124.09
2021-07-15,udupi,69.45
2021-07-16,udupi,24.32
2021-07-17,udupi,75.59
2021-07-18,udupi,167.21
2021-07-19,udupi,13.47
2021-07-20,udupi,14.33
2021-07-21,udupi,47.61
2021-07-22,udupi,74.32
2021-07-23,udupi,50.38
2021-07-24,udupi,13.76
2021-07-25,udupi,12.69
2021-07-26,udupi,171.36
2021-07-27,udupi,6.26
2021-07-28,udupi,5.31
2021-07-29,udupi,6.37
2021-07-30,udupi,4.19
2021-07-31,udupi,5.87
2021-08-01,udupi,3.14
2021-08-02,udupi,4.55
2021-08-03,udupi,67.97
2021-08-04,udupi,14.27
2021-08-05,udupi,68.98
2021-08-06,udupi,27.95
2021-08-07,udupi,9.2
2021-08-08,udupi,23.81
2021-08-09,udupi,8.72
2021-08-10,udupi,76.13
2021-08-11,udupi,16.82
2021-08-12,udupi,13.62
2021-08-13,udupi,20.3
2021-08-14,udupi,5.28
2021-08-15,udupi,2.95
2021-08-16,udupi,21.35
2021-08-17,udupi,8.53
2021-08-18,udupi,13.8
2021-08-19,udupi,7.45
2021-08-20,udupi,29.28
2021-08-21,udupi,1.44
2021-08-22,udupi,2.38
2021-08-23,udupi,24.24
2021-08-24,udupi,4.95
2021-08-25,udupi,4.42
2021-08-26,udupi,117.45
2021-08-27,udupi,90.26
2021-08-28,udupi,53.84
2021-08-29,udupi,66.32
2021-08-30,udupi,37.43
2021-08-31,udupi,2.59
2021-09-01,udupi,7.04
2021-09-02,udupi,5.58
2021-09-03,udupi,17.88
2021-09-04,udupi,17.05
2021-09-05,udupi,38.16
2021-09-06,udupi,30.27
2021-09-07,udupi,33.39
2021-09-08,udupi,9.84
2021-09-09,udupi,4.47
2021-09-10,udupi,3.53
2021-09-11,udupi,15.81
2021-09-12,udupi,20.95
2021-09-13,udupi,24.03
2021-09-14,udupi,6.37
2021-09-15,udupi,2.51
2021-09-16,udupi,2.02
2021-09-17,udupi,0.98
2021-09-18,udupi,0.64
2021-09-19,udupi,0.18
2021-09-20,udupi,0.71
2021-09-21,udupi,1.64
2021-09-22,udupi,4.28
2021-09-23,udupi,2.43
2021-09-24,udupi,0.87
2021-09-25,udupi,0.73
2021-09-26,udupi,3.76
2021-09-27,udupi,9.65
2021-09-28,udupi,6.71
2021-09-29,udupi,3.01
2021-09-30,udupi,3.23
2021-10-01,udupi,14.77
2021-10-02,udupi,13.58
2021-10-03,udupi,9.56
2021-10-04,udupi,30.85
2021-10-05,udupi,18.13
2021-10-06,udupi,34.12
2021-10-07,udupi,3.01
2021-10-08,udupi,4.86
2021-10-09,udupi,6.29
2021-10-10,udupi,15.34
2021-10-11,udupi,11.74
2021-10-12,udupi,19.47
2021-10-13,udupi,16.99
2021-10-14,udupi,6.49
2021-10-15,udupi,8.12
2021-10-16,udupi,18.85
2021-10-17,udupi,9.97
2021-10-18,udupi,1.59
2021-10-19,udupi,0.18
2021-10-20,udupi,8.05
2021-10-21,udupi,16.35
2021-10-22,udupi,11.06
2021-10-23,udupi,19.86
2021-10-24,udupi,35.26
2021-10-25,udupi,6.67
2021-10-26,udupi,5.37
2021-10-27,udupi,0.31
2021-10-28,udupi,0.05
2021-10-29,udupi,3.86
2021-10-30,udupi,2.93
2021-10-31,udupi,7.19
2021-11-01,udupi,5.06
2021-11-02,udupi,12.65
2021-11-03,udupi,10.37
2021-11-04,udupi,23.63
2021-11-05,udupi,11.49
2021-11-06,udupi,8.05
2021-11-07,udupi,1.93
2021-11-08,udupi,1.34
2021-11-09,udupi,0.69
2021-11-10,udupi,0.33
2021-11-11,udupi,4.64
2021-11-12,udupi,4.47
2021-11-13,udupi,9.52
2021-11-14,udupi,24.46
2021-11-15,udupi,16.31
2021-11-16,udupi,20.53
2021-11-17,udupi,12.35
2021-11-18,udupi,17.88
2021-11-19,udupi,27.01
2021-11-20,udupi,8.87
2021-11-21,udupi,4.54
2021-11-22,udupi,5.08
2021-11-23,udupi,4.86
2021-11-24,udupi,5.79
2021-11-25,udupi,5.08
2021-11-26,udupi,3.55
2021-11-27,udupi,0.02
2021-11-28,udupi,0.32
2021-11-29,udupi,9.31
2021-11-30,udupi,4.89
2021-12-01,udupi,0.45
2021-12-02,udupi,1.11
2021-12-03,udupi,0.6
2021-12-04,udupi,0.74
2021-12-05,udupi,0.34
2021-12-06,udupi,0.01
2021-12-07,udupi,0.02
2021-12-08,udupi,0.0
2021-12-09,udupi,0.01
2021-12-10,udupi,0.82
2021-12-11,udupi,0.0
2021-12-12,udupi,0.0
2021-12-13,udupi,0.0
2021-12-14,udupi,0.02
2021-12-15,udupi,0.03
2021-12-16,udupi,0.03
2021-12-17,udupi,0.0
2021-12-18,udupi,0.0
2021-12-19,udupi,0.0
2021-12-20,udupi,0.14
2021-12-21,udupi,0.0
2021-12-22,udupi,0.0
2021-12-23,udupi,0.0
2021-12-24,udupi,0.07
2021-12-25,udupi,0.01
2021-12-26,udupi,0.01
2021-12-27,udupi,0.02
2021-12-28,udupi,0.03
2021-12-29,udupi,0.0
2021-12-30,udupi,0.0
2021-12-31,udupi,0.08
2022-01-01,udupi,0.0
2022-01-02,udupi,0.0
2022-01-03,udupi,0.0
2022-01-04,udupi,0.0
2022-01-05,udupi,0.0
2022-01-06,udupi,0.0
2022-01-07,udupi,0.0
2022-01-08,udupi,0.05
2022-01-09,udupi,0.0
2022-01-10,udupi,0.0
2022-01-11,udupi,0.04
2022-01-12,udupi,0.0
2022-01-13,udupi,0.0
2022-01-14,udupi,0.0
2022-01-15,udupi,0.0
2022-01-16,udupi,0.0
2022-01-17,udupi,0.01
2022-01-18,udupi,0.0
2022-01-19,udupi,0.0
2022-01-20,udupi,0.0
2022-01-21,udupi,0.01
2022-01-22,udupi,0.1
2022-01-23,udupi,0.24
2022-01-24,udupi,0.08
2022-01-25,udupi,0.0
2022-01-26,udupi,0.04
2022-01-27,udupi,0.01
2022-01-28,udupi,0.01
2022-01-29,udupi,0.0
2022-01-30,udupi,0.0
2022-01-31,udupi,0.0
2022-02-01,udupi,0.0
2022-02-02,udupi,0.0
2022-02-03,udupi,0.01
2022-02-04,udupi,0.04
2022-02-05,udupi,0.0
2022-02-06,udupi,0.03
2022-02-07,udupi,0.0
2022-02-08,udupi,0.0
2022-02-09,udupi,0.01
2022-02-10,udupi,0.0
2022-02-11,udupi,0.0
2022-02-12,udupi,0.0
2022-02-13,udupi,0.0
2022-02-14,udupi,0.01
2022-02-15,udupi,0.0
2022-02-16,udupi,0.05
2022-02-17,udupi,0.0
2022-02-18,udupi,0.0
2022-02-19,udupi,0.0
2022-02-20,udupi,0.0
2022-02-21,udupi,0.0
2022-02-22,udupi,0.0
2022-02-23,udupi,0.0
2022-02-24,udupi,0.0
2022-02-25,udupi,0.0
2022-02-26,udupi,0.0
2022-02-27,udupi,0.0
2022-02-28,udupi,0.0
2022-03-01,udupi,0.05
2022-03-02,udupi,0.0
2022-03-03,udupi,0.0
2022-03-04,udupi,0.0
2022-03-05,udupi,0.0
2022-03-06,udupi,0.0
2022-03-07,udupi,0.0
2022-03-08,udupi,0.58
2022-03-09,udupi,2.83
2022-03-10,udupi,0.59
2022-03-11,udupi,0.02
2022-03-12,udupi,0.11
2022-03-13,udupi,0.0
2022-03-14,udupi,0.0
2022-03-15,udupi,0.13
2022-03-16,udupi,0.04
2022-03-17,udupi,0.2
2022-03-18,udupi,0.67
2022-03-19,udupi,1.79
2022-03-20,udupi,0.96
2022-03-21,udupi,1.42
2022-03-22,udupi,0.5
2022-03-23,udupi,8.46
2022-03-24,udupi,3.16
2022-03-25,udupi,1.64
2022-03-26,udupi,3.63
2022-03-27,udupi,0.92
2022-03-28,udupi,0.71
2022-03-29,udupi,3.72
2022-03-30,udupi,1.33
2022-03-31,udupi,0.7
2022-04-01,udupi,1.77
2022-04-02,udupi,3.64
2022-04-03,udupi,5.48
2022-04-04,udupi,1.28
2022-04-05,udupi,2.76
2022-04-06,udupi,2.55
2022-04-07,udupi,0.72
2022-04-08,udupi,3.54
2022-04-09,udupi,6.59
2022-04-10,udupi,3.47
2022-04-11,udupi,0.9
2022-04-12,udupi,5.25
2022-04-13,udupi,11.74
2022-04-14,udupi,0.66
2022-04-15,udupi,0.07
2022-04-16,udupi,2.46
2022-04-17,udupi,2.0
2022-04-18,udupi,4.26
2022-04-19,udupi,2.84
2022-04-20,udupi,0.16
2022-04-21,udupi,0.28
2022-04-22,udupi,3.68
2022-04-23,udupi,1.25
2022-04-24,udupi,0.84
2022-04-25,udupi,7.67
2022-04-26,udupi,1.38
2022-04-27,udupi,0.66
2022-04-28,udupi,1.85
2022-04-29,udupi,1.89
2022-04-30,udupi,0.92
2022-05-01,udupi,1.28
2022-05-02,udupi,0.17
2022-05-03,udupi,0.33
2022-05-04,udupi,4.9
2022-05-05,udupi,1.44
2022-05-06,udupi,3.66
2022-05-07,udupi,0.07
2022-05-08,udupi,3.53
2022-05-09,udupi,2.26
2022-05-10,udupi,3.23
2022-05-11,udupi,10.87
2022-05-12,udupi,17.18
2022-05-13,udupi,7.12
2022-05-14,udupi,5.67
2022-05-15,udupi,7.55
2022-05-16,udupi,27.16
2022-05-17,udupi,22.43
2022-05-18,udupi,133.77
2022-05-19,udupi,84.34
2022-05-20,udupi,6.83
2022-05-21,udupi,5.25
2022-05-22,udupi,6.66
2022-05-23,udupi,2.7
2022-05-24,udupi,3.48
2022-05-25,udupi,4.63
2022-05-26,udupi,1.97
2022-05-27,udupi,2.27
2022-05-28,udupi,5.84
2022-05-29,udupi,2.86
2022-05-30,udupi,2.35
2022-05-31,udupi,4.97
2022-06-01,udupi,5.12
2022-06-02,udupi,10.67
2022-06-03,udupi,19.92
2022-06-04,udupi,19.49
2022-06-05,udupi,114.6
2022-06-06,udupi,29.64
2022-06-07,udupi,20.49
2022-06-08,udupi,9.45
2022-06-09,udupi,5.51
2022-06-10,udupi,12.95
2022-06-11,udupi,14.54
2022-06-12,udupi,27.67
2022-06-13,udupi,10.67
2022-06-14,udupi,10.55
2022-06-15,udupi,26.23
2022-06-16,udupi,16.84
2022-06-17,udupi,13.88
2022-06-18,udupi,17.9
2022-06-19,udupi,13.64
2022-06-20,udupi,26.81
2022-06-21,udupi,67.06
2022-06-22,udupi,41.99
2022-06-23,udupi,32.03
2022-06-24,udupi,25.95
2022-06-25,udupi,22.26
2022-06-26,udupi,39.07
2022-06-27,udupi,7.26
2022-06-28,udupi,72.48
2022-06-29,udupi,35.09
2022-06-30,udupi,75.35
2022-07-01,udupi,35.9
2022-07-02,udupi,29.04
2022-07-03,udupi,46.91
2022-07-04,udupi,137.9
2022-07-05,udupi,65.62
2022-07-06,udupi,150.29
2022-07-07,udupi,32.44
2022-07-08,udupi,128.66
2022-07-09,udupi,124.82
2022-07-10,udupi,52.98
2022-07-11,udupi,41.32
2022-07-12,udupi,21.27
2022-07-13,udupi,52.67
2022-07-14,udupi,47.92
2022-07-15,udupi,24.27
2022-07-16,udupi,75.32
2022-07-17,udupi,29.02
2022-07-18,udupi,33.0
2022-07-19,udupi,8.95
2022-07-20,udupi,3.88
2022-07-21,udupi,1.63
2022-07-22,udupi,5.8
2022-07-23,udupi,84.17
2022-07-24,udupi,7.38
2022-07-25,udupi,2.59
2022-07-26,udupi,1.93
2022-07-27,udupi,118.35
2022-07-28,udupi,17.37
2022-07-29,udupi,73.53
2022-07-30,udupi,26.49
2022-07-31,udupi,14.23
2022-08-01,udupi,97.36
2022-08-02,udupi,180.57
2022-08-03,udupi,17.38
2022-08-04,udupi,68.73
2022-08-05,udupi,76.32
2022-08-06,udupi,76.26
2022-08-07,udupi,69.71
2022-08-08,udupi,154.78
2022-08-09,udupi,12.24
2022-08-10,udupi,13.67
2022-08-11,udupi,15.45
2022-08-12,udupi,7.37
2022-08-13,udupi,2.88
2022-08-14,udupi,23.45
2022-08-15,udupi,0.89
2022-08-16,udupi,0.19
2022-08-17,udupi,0.66
2022-08-18,udupi,1.66
2022-08-19,udupi,1.13
2022-08-20,udupi,6.04
2022-08-21,udupi,89.43
2022-08-22,udupi,16.98
2022-08-23,udupi,21.01
2022-08-24,udupi,33.29
2022-08-25,udupi,7.62
2022-08-26,udupi,12.87
2022-08-27,udupi,24.99
2022-08-28,udupi,5.97
2022-08-29,udupi,39.11
2022-08-30,udupi,91.69
2022-08-31,udupi,39.55
2022-09-01,udupi,33.3
2022-09-02,udupi,15.22
2022-09-03,udupi,20.01
2022-09-04,udupi,12.72
2022-09-05,udupi,35.92
2022-09-06,udupi,85.22
2022-09-07,udupi,69.8
2022-09-08,udupi,19.02
2022-09-09,udupi,22.72
2022-09-10,udupi,22.72
2022-09-11,udupi,28.58
2022-09-12,udupi,15.81
2022-09-13,udupi,9.14
2022-09-14,udupi,3.71
2022-09-15,udupi,3.56
2022-09-16,udupi,2.55
2022-09-17,udupi,2.2
2022-09-18,udupi,1.81
2022-09-19,udupi,2.11
2022-09-20,udupi,1.29
2022-09-21,udupi,0.99
2022-09-22,udupi,0.68
2022-09-23,udupi,3.82
2022-09-24,udupi,1.41
2022-09-25,udupi,0.47
2022-09-26,udupi,0.4
2022-09-27,udupi,0.81
2022-09-28,udupi,0.44
2022-09-29,udupi,0.9
2022-09-30,udupi,13.51
2022-10-01,udupi,2.25
2022-10-02,udupi,2.75
2022-10-03,udupi,1.28
2022-10-04,udupi,1.43
2022-10-05,udupi,10.2
2022-10-06,udupi,5.73
2022-10-07,udupi,1.43
2022-10-08,udupi,0.29
2022-10-09,udupi,3.56
2022-10-10,udupi,16.18
2022-10-11,udupi,8.83
2022-10-12,udupi,1.61
2022-10-13,udupi,11.01
2022-10-14,udupi,5.78
2022-10-15,udupi,9.48
2022-10-16,udupi,4.02
2022-10-17,udupi,8.79
2022-10-18,udupi,6.28
2022-10-19,udupi,11.54
2022-10-20,udupi,7.27
2022-10-21,udupi,6.39
2022-10-22,udupi,2.86
2022-10-23,udupi,0.25
2022-10-24,udupi,0.0
2022-10-25,udupi,0.0
2022-10-26,udupi,0.0
2022-10-27,udupi,0.0
2022-10-28,udupi,0.0
2022-10-29,udupi,0.78
2022-10-30,udupi,3.01
2022-10-31,udupi,0.0
2022-11-01,udupi,0.12
2022-11-02,udupi,0.14
2022-11-03,udupi,1.28
2022-11-04,udupi,5.59
2022-11-05,udupi,5.21
2022-11-06,udupi,1.74
2022-11-07,udupi,0.02
2022-11-08,udupi,0.0
2022-11-09,udupi,0.0
2022-11-10,udupi,0.0
2022-11-11,udupi,0.5
2022-11-12,udupi,1.45
2022-11-13,udupi,2.07
2022-11-14,udupi,6.05
2022-11-15,udupi,4.55
2022-11-16,udupi,1.49
2022-11-17,udupi,0.01
2022-11-18,udupi,0.0
2022-11-19,udupi,0.0
2022-11-20,udupi,0.0
2022-11-21,udupi,0.0
2022-11-22,udupi,0.2
2022-11-23,udupi,1.02
2022-11-24,udupi,5.92
2022-11-25,udupi,0.97
2022-11-26,udupi,2.85
2022-11-27,udupi,5.96
2022-11-28,udupi,1.87
2022-11-29,udupi,0.6
2022-11-30,udupi,0.19
2022-12-01,udupi,0.0
2022-12-02,udupi,0.07
2022-12-03,udupi,0.38
2022-12-04,udupi,0.77
2022-12-05,udupi,0.24
2022-12-06,udupi,0.14
2022-12-07,udupi,2.47
2022-12-08,udupi,0.16
